id,code,name,info,classification,category,location_address,location_number,location_city,location_localita,location_province,location_destination,location_cap,location_lat,location_lng,contacts_website,contacts_phone,contacts_email,created_at,updated_at
7379,dove_dormire,"ALBERGO GARDEN",,"3 Stelle",Albergo,"VIA CARDUCCI, 74",,Cattolica,,Rimini,Romagna,,43.9681,12.7311,https://www.familyresortcollectioncattolica.it/,"0541 953611",info@familyresortcollectioncattolica.it,"2022-03-11 00:40:38","2022-06-30 00:40:38"
7380,dove_dormire,"ALBERGO SAVOIA",,"3 Stelle",Albergo,"VIA REPUBBLICA, 1",,"Misano Adriatico",,Rimini,Romagna,,43.9796,12.6999,www.hotelmisanosavoia.it,"0541 615319",info@hotelmisanosavoia.it,"2022-05-10 00:40:38","2022-06-30 00:40:38"
7381,dove_dormire,"ALBERGO ROMA",,"3 Stelle",Albergo,"VIA LITORANEA NORD, 8",,"Misano Adriatico",,Rimini,Romagna,,0,0,,"0541 611009",info@hotelromamisano.com,"2022-04-28 00:40:38","2022-06-30 00:40:38"
7382,dove_dormire,"ALBERGO MOROTTI",,"3 Stelle",Albergo,"VIA D'ANNUNZIO, 17",,"Misano Adriatico",,Rimini,Romagna,,43.9782,12.7007,www.hotelmorotti.it,"0541 615560",info@hotelmorotti.it,"2021-12-24 00:40:38","2022-06-30 00:40:38"
7383,dove_dormire,"ALBERGO CLUB HOTEL",,"3 Stelle",Albergo,"VIALE D'ANNUNZIO, 58",,Riccione,,Rimini,Romagna,,44.0112,12.6489,www.clubhotelriccione.it,"0541 648082",info@clubhotelriccione.it,"2022-02-24 00:40:38","2022-06-30 00:40:38"
7384,dove_dormire,"ALBERGO APOLLO",,"4 Stelle",Albergo,"VIALE D'ANNUNZIO, 34",,Riccione,,Rimini,Romagna,,44.0096,12.6511,www.hotelapollo.net,"0541 647580",info@hotelapollo.net,"2022-05-11 00:40:38","2022-06-30 00:40:38"
7385,dove_dormire,"ALBERGO CLUB HOTEL",,"3 Stelle",Albergo,"VIA LIGURIA, 6",,"Misano Adriatico",,Rimini,Romagna,,43.9809,12.6964,www.clubhotelmisano.com,"0541 613840",clubhotel@hotmail.it,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7386,dove_dormire,"ALBERGO CARAVEL",,"3 Stelle",Albergo,"VIA MARCHE, 10",,"Misano Adriatico",,Rimini,Romagna,,43.9807,12.6953,www.hotelcaravelmisano.it,"0541 615392",info@hotelcaravelmisano.it,"2022-05-28 00:40:38","2022-06-30 00:40:38"
7387,dove_dormire,"ALBERGO SOLMAR",,"3 Stelle",Albergo,"VIA FACCHINI, 9",,Cattolica,,Rimini,Romagna,,43.9686,12.7274,www.hotelsolmar.it,"0541 963384",info@hotelsolmar.it,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7388,dove_dormire,"ALBERGO PUPPI",,"3 Stelle",Albergo,"VIA PERUGIA, 15",,Cattolica,,Rimini,Romagna,,43.9667,12.7304,https://www.hotelpuppi.com/,"0541 961893",info@hotelpuppi.com,"2022-05-24 00:40:38","2022-06-30 00:40:38"
7389,dove_dormire,"ALBERGO ASCOT",,"2 Stelle",Albergo,"VIA SICILIA, 35",,"Misano Adriatico",,Rimini,Romagna,,43.9832,12.688,,"0541 615095",info@ascotoberdan.it,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7390,dove_dormire,"ALBERGO PATRIA",,"3 Stelle",Albergo,"VIA DANTE, 46",,Cattolica,,Rimini,Romagna,,43.9663,12.7366,www.hotelpatria.info,"0541 961072",info@hotelpatria.info,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7391,dove_dormire,"RESIDENCE TROGOLINO",,"3 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIA XXV APRILE, 55",,Montecreto,,Modena,Bologna-Modena,,0,0,,"0536 63582",info@trogolino.it,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7392,dove_dormire,"ALBERGO AQUILA D'ORO",,"3 Stelle",Albergo,"VIA SARDEGNA, 29",,"Misano Adriatico",,Rimini,Romagna,,43.9837,12.6875,www.aquiladorohotel.it,"0541 615564",info@aquiladorohotel.com,"2022-06-09 00:40:38","2022-06-30 00:40:38"
7393,dove_dormire,"ALBERGO ALBATROS",,"3 Stelle",Albergo,"VIA PASCOLI, 5",,"Misano Adriatico",,Rimini,Romagna,,43.9784,12.702,www.hotelalbatrosmisano.it,"0541 612222",info@hotelalbatrosmisano.it,"2022-05-19 00:40:38","2022-06-30 00:40:38"
7394,dove_dormire,"ALBERGO ALBA SERENA",,"3 Stelle",Albergo,"VIA ALBERELLO, 6",,"Misano Adriatico",,Rimini,Romagna,,43.9844,12.69,www.giavoluccihotels.it,"0541 615576",albaserena@giavoluccihotels.it,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7395,dove_dormire,"ALBERGO LUCCIOLA",,"1 Stella",Albergo,"VIA DANTE, 113",,Cattolica,,Rimini,Romagna,,43.9668,12.7311,www.hotellucciola.it,"0541 961359",info@hotellucciola.it,"2022-03-15 00:40:38","2022-06-30 00:40:38"
7396,dove_dormire,"AGRITURISMO TENUTA SANTINI",,"3 Girasoli",Agriturismo,"VIA CAMPO, 33  (Passano)",,Coriano,,Rimini,Romagna,,0,0,www.tenutasantini.com,"0541 656527",info@tenutasantini.com,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7397,dove_dormire,"ALBERGO CARDUCCI 76",,"4 Stelle",Albergo,"VIA CARDUCCI, 76",,Cattolica,,Rimini,Romagna,,43.9682,12.7305,www.carducci76.it,"0541 954677",info@carducci76.it,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7398,dove_dormire,"R.T.A. SANGIORGI",,"3 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIALE  CARDUCCI, 95",,Cattolica,,Rimini,Romagna,,43.9675,12.7334,,"0541 961315",info@sangiorgiresidence.com,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7399,dove_dormire,"ALBERGO TORRETTA",,"3 Stelle",Albergo,"VIA MARCONI, 82",,Cattolica,,Rimini,Romagna,,43.9668,12.7458,www.hoteltorrettaresidence.it,"0541 954105",info@hoteltorrettaresidence.it,"2022-03-02 00:40:38","2022-06-30 00:40:38"
7400,dove_dormire,"CASE E APP. VACANZE FABBRUCCI GUIDO",,"Non definito","Case/App. vacanze","VIA MARCONI, 82",,Cattolica,,Rimini,Romagna,,43.9668,12.7458,,"0541 954105",info@hoteltorrettaresidence.it,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7401,dove_dormire,"ALBERGO HANDY SEA",,"3 Stelle",Albergo,"VIA SANTA CHIARA, 10",,Cattolica,,Rimini,Romagna,,43.9685,12.7284,www.handysea-cattolica.it,"0541 960165",rossi@handysea-cattolica.it,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7402,dove_dormire,"ALBERGO GRANADA",,"3 Stelle",Albergo,"VIA TORINO, 8",,Cattolica,,Rimini,Romagna,,0,0,https://www.hotelgranadacattolica.it/,"0541 780527",info@hotelgranadacattolica.it,"2022-05-12 00:40:38","2022-06-30 00:40:38"
7403,dove_dormire,"ALBERGO DESIREE'",,"3 Stelle",Albergo,"VIA MANTOVA, 2",,Cattolica,,Rimini,Romagna,,43.9678,12.7291,www.hoteldesiree.com,"0541 962174",info@hoteldesiree.com,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7404,dove_dormire,"ALBERGO COLUMBIA",,"3 Stelle superior",Albergo,"VIA RASI SPINELLI, 36",,Cattolica,,Rimini,Romagna,,43.9671,12.744,www.hotelcolumbia.net,"0541 961493",,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7405,dove_dormire,"CASE E APP. VACANZE RELAX",,"2 Soli","Case/App. vacanze","VIALE DANTE, 155",,Riccione,,Rimini,Romagna,,0,0,www.relaxcasevacanze.it,"0541 1418192",info@relaxcasevacanze.it,"2021-12-27 00:40:38","2022-06-30 00:40:38"
7406,dove_dormire,"ALBERGO LEON D'ORO",,"3 Stelle",Albergo,"VIA SANTA CHIARA, 1",,Cattolica,,Rimini,Romagna,,43.968,12.7279,www.hotelleondorocattolica.it,"0541 954053",info@hotelleondorocattolica.it,"2021-12-27 00:40:38","2022-06-30 00:40:38"
7407,dove_dormire,"ALBERGO BELVEDERE",,"4 Stelle",Albergo,"VIA GRAMSCI, 95",,Riccione,,Rimini,Romagna,,43.998,12.6676,www.belvederericcione.com,"0541 601506",info@belvederericcione.com,"2021-12-27 00:40:38","2022-06-30 00:40:38"
7408,dove_dormire,"ALBERGO ARLECCHINO",,"3 Stelle",Albergo,"VIALE LEONCAVALLO, 12",,Riccione,,Rimini,Romagna,,44.0075,12.6509,www.hotelarlecchinoriccione.it,"0541 647810",info@hotelarlecchinoriccione.it,"2022-06-22 00:40:38","2022-06-30 00:40:38"
7409,dove_dormire,"ALBERGO SAN GIORGIO",,"4 Stelle superior",Albergo,"VIA CARDUCCI, 12",,Riccione,,Rimini,Romagna,,44.0041,12.6558,www.hotelsangiorgioriccione.com,"0541 601097",info@hotelsangiorgioriccione.com,"2021-11-12 00:40:38","2022-06-30 00:40:38"
7410,dove_dormire,"CA' DEI VILLA",,"Non definito",Affittacamere,"via Petrarca 12",,"Misano Adriatico",,Rimini,Romagna,,0,0,,"392 125 3541",cadeivilla@libero.it,"2022-04-11 00:40:38","2022-06-30 00:40:38"
7411,dove_dormire,"ALBERGO ZENIT",,"2 Stelle",Albergo,"VIA DE AMICIS, 23",,Riccione,,Rimini,Romagna,,44.0168,12.6379,www.hotelzenitriccione.it,"0541 646934",info@hotelzenitriccione.it,"2022-04-29 00:40:38","2022-06-30 00:40:38"
7412,dove_dormire,"ALBERGO VILLA LINA",,"3 Stelle",Albergo,"VIA PAISIELLO, 5",,Riccione,,Rimini,Romagna,,44.0099,12.6494,https://bedandbreakfast.hotelvillalina.com/,"0541 645190",info@hotelvillalina.com,"2022-04-27 00:40:38","2022-06-30 00:40:38"
7413,dove_dormire,"ALBERGO MEG",,"2 Stelle",Albergo,"VIA FOSCOLO, 11",,Riccione,,Rimini,Romagna,,44.0135,12.6434,https://www.meghotel.it/,"0541 645602",info@meghotel.it,"2022-04-19 00:40:38","2022-06-30 00:40:38"
7414,dove_dormire,"ALBERGO TAUNUS",,"3 Stelle",Albergo,"VIALE D'ANNUNZIO, 45",,Riccione,,Rimini,Romagna,,44.0097,12.6504,www.hoteltaunus.it,"0541 647712",info@hoteltaunus.it,"2022-06-20 00:40:38","2022-06-30 00:40:38"
7415,dove_dormire,"ALBERGO LE TERRAZZE",,"2 Stelle",Albergo,"VIALE D'ANNUNZIO, 19   (angolo Via Ponchielli)",,Riccione,,Rimini,Romagna,,0,0,www.hotelleterrazzericcione.com,"329 9630115",hotelleterrazzericcione@gmail.com,"2022-05-11 00:40:38","2022-06-30 00:40:38"
7416,dove_dormire,"ALBERGO LE VELE",,"3 Stelle",Albergo,"VIALE D'ANNUNZIO, 59",,Riccione,,Rimini,Romagna,,0,0,www.riccionevacanza.com,3285967420,hotellevelericcione@gmail.com,"2022-05-11 00:40:38","2022-06-30 00:40:38"
7417,dove_dormire,"ALBERGO FANTASY",,"3 Stelle superior",Albergo,"VIA PUCCINI, 3",,Riccione,,Rimini,Romagna,,44.0069,12.6538,www.hotelfantasy.it,"0541 644859",info@hotelfantasy.it,"2022-04-12 00:40:38","2022-06-30 00:40:38"
7418,dove_dormire,"ALBERGO MAESTRI",,"3 Stelle",Albergo,"VIA GORIZIA, 4",,Riccione,,Rimini,Romagna,,44.0002,12.6616,www.hotelmaestri.com,"0541 691390",info@hotelmaestri.com,"2022-03-14 00:40:38","2022-06-30 00:40:38"
7419,dove_dormire,"ALBERGO ELISEO",,"3 Stelle",Albergo,"VIALE  MONTEVERDI, 3",,Riccione,,Rimini,Romagna,,44.0124,12.6462,www.hoteleliseo.it,"0541 646548",info@hoteleliseo.it,"2022-04-15 00:40:38","2022-06-30 00:40:38"
7420,dove_dormire,"ALBERGO ADMIRAL",,"3 Stelle",Albergo,"VIALE D'ANNUNZIO, 90",,Riccione,,Rimini,Romagna,,44.0138,12.6453,www.hoteladmiral.com,"0541 642202",info@hoteladmiral.com,"2022-05-12 00:40:38","2022-06-30 00:40:38"
7421,dove_dormire,"ALBERGO CAPITOL",,"3 Stelle",Albergo,"VIA ALBERELLO, 30",,"Misano Adriatico",,Rimini,Romagna,,43.983,12.6886,www.hcapitol.it,"0541 615668",info@hcapitol.it,"2021-12-28 00:40:38","2022-06-30 00:40:38"
7422,dove_dormire,"ALBERGO FERRARA",,"3 Stelle",Albergo,"VIA FERRARA, 45",,Cattolica,,Rimini,Romagna,,43.9666,12.7348,www.hotelferraracattolica.com,"0541 963276",info@hotelferraracattolica.com,"2022-04-19 00:40:38","2022-06-30 00:40:38"
7423,dove_dormire,"ALBERGO LUXOR BEACH",,"4 Stelle",Albergo,"VIA CARDUCCI, 32",,Cattolica,,Rimini,Romagna,,43.9673,12.7349,www.hotelluxorcattolica.com,"0541 961170",info@hotelluxorcattolica.com,"2022-05-26 00:40:38","2022-06-30 00:40:38"
7424,dove_dormire,"ALBERGO BAIA MARINA",,"3 Stelle superior",Albergo,"VIA PADOVA, 4",,Cattolica,,Rimini,Romagna,,43.9695,12.7275,www.hotelbaiamarina.net,"0541 958080",info@h-ilgattoelavolpe.it,"2022-04-12 00:40:38","2022-06-30 00:40:38"
7425,dove_dormire,"ALBERGO PRINCIPE",,"3 Stelle superior",Albergo,"Viale Romagnosi, 24",,"Salsomaggiore Terme",,Parma,Emilia,,44.8144,9.9819,www.hotelprincipesalsomaggiore.it,"0524 573148",info@hotelprincipesalsomaggiore.it,"2022-01-10 00:40:38","2022-06-30 00:40:38"
7426,dove_dormire,"ALBERGO NAZIONALE",,"3 Stelle",Albergo,"Viale Matteotti, 43",,"Salsomaggiore Terme",,Parma,Emilia,,44.8202,9.9848,www.albergonazionalesalsomaggiore.it,"0524 573757",info@albergonazionalesalsomaggiore.it,"2022-03-17 00:40:38","2022-06-30 00:40:38"
7427,dove_dormire,"AFFITTACAMERE DAVOLI",,"Non definito",Affittacamere,"Via Galvani, 1/piano",,Parma,,Parma,Emilia,,0,0,,"0521 981894",davoli.michele@libero.it,"2022-01-07 00:40:38","2022-06-30 00:40:38"
7428,dove_dormire,"ALBERGO PRATO SPILLA",,"2 Stelle",Albergo,"Località Prato Spilla, 8",,"Monchio delle Corti",,Parma,Emilia,,44.3611,10.111,www.pratospilla.pr.it,"0521 890194",info@pratospilla.pr.it,"2022-01-10 00:40:38","2022-06-30 00:40:38"
7429,dove_dormire,"HOTEL PARCO",,"3 Stelle",Albergo,"Strada SS Due Ponti 5",,"Castelvetro Piacentino",,Piacenza,Emilia,,45.0953,9.991,http://www.hotelparco.it/index.php/en/index.html,"0523 825013",info@hotelparco.it,"2021-02-19 00:40:38","2022-06-30 00:40:38"
7430,dove_dormire,"B&B DELLA CELLETTA",,"Bed & Breakfast","Bed & Breakfast","VIA DELLA CELLA, 42",,"Santarcangelo di Romagna",,Rimini,Romagna,,0,0,www.celletta.com,,info@celletta.com,"2022-01-10 00:40:38","2022-06-30 00:40:38"
7431,dove_dormire,"ALBERGO DELLA ROCCIA",,"4 Stelle",Albergo,"Via Martiri di Libertà, 2",,"Varano de' Melegari",,Parma,Emilia,,44.6859,10.0178,www.albergodellaroccia.it,"0525 53728",info@albergodellaroccia.it,"2022-01-07 00:40:38","2022-06-30 00:40:38"
7432,dove_dormire,"ALBERGO CORONA",,"2 Stelle",Albergo,"Via Loschi, 1",,"Salsomaggiore Terme",,Parma,Emilia,,0,0,www.albergocorona.it,"0524 577097",info@albergocorona.it,"2022-04-21 00:40:38","2022-06-30 00:40:38"
7433,dove_dormire,"ALBERGO ANGELA",,"2 Stelle",Albergo,"Viale I Maggio, 6",,"Salsomaggiore Terme",,Parma,Emilia,,44.8136,9.9872,http://albergoangela.it/,"0524 579171",info@albergoangela.it,"2022-06-09 00:40:38","2022-06-30 00:40:38"
7434,dove_dormire,"RESIDENCE HOTEL",,"3 Stelle",Albergo,"Via Emilia Est, 250",,Parma,,Parma,Emilia,,44.7928,10.3587,www.hotelresidenceparma.com,"0521 242862",info@hotelresidenceparma.com,"2022-01-07 00:40:38","2022-06-30 00:40:38"
7435,dove_dormire,"DEANNA DI DAVOLI MICHELE",,"Non definito",Affittacamere,"Via Galvani, 1/secondo/3",,Parma,,Parma,Emilia,,0,0,,"0521 981894",davoli.michele@libero.it,"2022-01-07 00:40:38","2022-06-30 00:40:38"
7436,dove_dormire,"B&B STEFANIA BORCIANI",,"Bed & Breakfast","Bed & Breakfast","VIA PALLADIO, 41",,Modena,,Modena,Bologna-Modena,,0,0,,"338 3187111",stefania.borciani.mo@gmail.com,"2022-04-27 00:40:38","2022-06-30 00:40:38"
7437,dove_dormire,"Bed & Bike",,"Non definito","Case/App. vacanze","Via Filippo De Pisis, 30",,Ferrara,,Ferrara,Romagna,,0,0,www.bedandbikeferrara.com,"327 8527852",info@bedandbikeferrara.com,"2022-01-04 00:40:38","2022-06-30 00:40:38"
7438,dove_dormire,"Bed & Bike",,"Non definito",Affittacamere,"Via Filippo De Pisis, 30",,Ferrara,,Ferrara,Romagna,,0,0,www.bedandbikeferrara.com,"327 8527852",info@bedandbikeferrara.com,"2022-01-04 00:40:38","2022-06-30 00:40:38"
7439,dove_dormire,"SHG HOTEL BOLOGNA",,"4 Stelle",Albergo,"Via Risorgimento, 186",,"Zola Predosa",,Bologna,Bologna-Modena,,44.488,11.2285,www.shghotelbologna.com,"051 751101",amministrazione@shghotelbologna.com,"2022-01-04 00:40:38","2022-06-30 00:40:38"
7440,dove_dormire,"HOTEL DEGLI DEI",,"1 Stella",Albergo,"Via F.lli Dall'olio, 1",,Pianoro,,Bologna,Bologna-Modena,,0,0,www.hoteldeglidei.it,"051 0456845",info@hoteldeglidei.it,"2022-03-15 00:40:38","2022-06-30 00:40:38"
7441,dove_dormire,"ALBERGO AVANA GARNI'",,"3 Stelle",Albergo,"VIALE D'ANNUNZIO, 99",,Riccione,,Rimini,Romagna,,0,0,www.hotelavana.it,"0541 643380",info@hotelavana.it,"2022-03-01 00:40:38","2022-06-30 00:40:38"
7442,dove_dormire,"ALBERGO ATLAS",,"3 Stelle",Albergo,"VIA CATALANI, 28",,Riccione,,Rimini,Romagna,,44.0068,12.651,www.atlashotel.it,"0541 646666",info@atlashotel.it,"2022-01-04 00:40:38","2022-06-30 00:40:38"
7443,dove_dormire,"ALBERGO CAPRICE",,"3 Stelle",Albergo,"VIA ROSSINI,13",,Riccione,,Rimini,Romagna,,44.0084,12.6502,www.hotelcapricericcione.it,"0541 647904",info@hotelcapricericcione.it,"2022-01-04 00:40:38","2022-06-30 00:40:38"
7444,dove_dormire,"Delizia Estense",,"4 Soli","Case/App. vacanze","Via Scandiana, 5",,Ferrara,,Ferrara,Romagna,,44.8307,11.6276,http://www.deliziaestense.com,"335 7520153",info@deliziaestense.com,"2022-01-04 00:40:38","2022-06-30 00:40:38"
7445,dove_dormire,"B&B VANDA",,"Bed & Breakfast","Bed & Breakfast","Località Case Bussandri, 197",,"Salsomaggiore Terme",,Parma,Emilia,,44.8091,9.9428,https://www.anticatorre.it/it-IT,"0524 575425",info@anticatorre.it,"2022-04-20 00:40:38","2022-06-30 00:40:38"
7446,dove_dormire,"B&B ANNABELLA",,"Bed & Breakfast","Bed & Breakfast","Borgo Santo Spirito, 36",,Parma,,Parma,Emilia,,44.8043,10.3205,http://www.bbannabella.it/,"334 3130272",annabellatonelli@gmail.com,"2022-04-21 00:40:38","2022-06-30 00:40:38"
7447,dove_dormire,"B&B IL CASALE",,"Bed & Breakfast","Bed & Breakfast","VIA MASSARO, 125",,"San Giovanni in Marignano",,Rimini,Romagna,,0,0,www.bb-ilcasale.it,"347 4664840",info@bb-ilcasale.it,"2020-05-12 00:40:38","2022-06-30 00:40:38"
7448,dove_dormire,"ALBERGO CONFORT",,"3 Stelle",Albergo,"VIA DANTE, 155",,Cattolica,,Rimini,Romagna,,43.9676,12.7279,www.riccihotels.com,"0541 833041",confort@riccihotels.com,"2021-12-30 00:40:38","2022-06-30 00:40:38"
7449,dove_dormire,"ALBERGO SAN GIUSTO",,"2 Stelle",Albergo,"VIA OBERDAN, 31",,Cattolica,,Rimini,Romagna,,43.9645,12.7389,www.hotelsangiusto.com,"0541 961548",info@hotelsangiusto.com,"2021-12-29 00:40:38","2022-06-30 00:40:38"
7450,dove_dormire,"CAMPEGGIO ADRIA",,"3 Stelle",Campeggi,"VIALE TORINO, 40",,Riccione,,Rimini,Romagna,,43.991,12.6786,www.campingadria.com,"0541 601003",info@campingadria.com,"2021-12-29 00:40:38","2022-06-30 00:40:38"
7451,dove_dormire,"B&B PRATO DEI CAPRIOLI",,"Bed & Breakfast","Bed & Breakfast","VIA CASE GASPERONI, 212/2",,Maiolo,,Rimini,Romagna,,0,0,www.pratodeicaprioli.eu,3387406181,info@pratodeicaprioli.eu,"2022-02-17 00:40:38","2022-06-30 00:40:38"
7452,dove_dormire,"ALBERGO BERLINO",,"3 Stelle",Albergo,"VIA DEL PRETE, 37",,Cattolica,,Rimini,Romagna,,0,0,www.berlinocattolica.it,"0541 954287",berlinocattolica@gmail.com,"2021-12-29 00:40:38","2022-06-30 00:40:38"
7453,dove_dormire,"ALBERGO ALBA",,"2 Stelle",Albergo,"VIA TRENTO, 57",,Cattolica,,Rimini,Romagna,,43.9645,12.7354,,"393 2122940",albabnbappartamenti@gmail.com,"2022-06-10 00:40:38","2022-06-30 00:40:38"
7454,dove_dormire,"RIMINI YOUTH APARTMENT",,"Non definito",Affittacamere,"VIA PRINCIPE AMEDEO, 11",,Rimini,,Rimini,Romagna,,44.0662,12.5719,,"338 1732049",royalsrl17@gmail.com,"2021-05-25 00:40:38","2022-06-30 00:40:38"
7455,dove_dormire,"CASA OMAR 1°piano n.1",,"2 Soli","Case/App. vacanze","Via Ippolito Nevio, 5 1°piano n.1",,Cesenatico,,Forlì-Cesena,Romagna,,0,0,,"339 4826444",omar.guiducci@gmail.com,"2022-06-15 00:40:38","2022-06-30 00:40:38"
7456,dove_dormire,"CASA OMAR piano terra",,"2 Soli","Case/App. vacanze","Via Ippolito Nevio, 5 piano terra",,Cesenatico,,Forlì-Cesena,Romagna,,0,0,,"339 4826444",omar.guiducci@gmail.com,"2022-06-15 00:40:38","2022-06-30 00:40:38"
7457,dove_dormire,"LE CAMERE DELLA PIAZZA",,"Non definito",Affittacamere,"Piazza della Fiera Grossa, 1",,"Monchio delle Corti",,Parma,Emilia,,44.3698,10.1369,,"331 6351425",cortedirigosocoop@gmail.com,"2022-04-21 00:40:38","2022-06-30 00:40:38"
7458,dove_dormire,"CHRISTY HOUSE",,"Bed & Breakfast","Bed & Breakfast","Via del Mulino, 4",,Traversetolo,,Parma,Emilia,,44.647,10.4075,,"338 5740059",,"2022-06-15 00:40:38","2022-06-30 00:40:38"
7459,dove_dormire,"LA CASA DELL'ANGIOL D'OR",,"Non definito",Affittacamere,"Strada del Consorzio, 8",,Parma,,Parma,Emilia,,44.8036,10.3312,http://www.casangioldor.it/,"335 6608292",info@casangioldor.it,"2022-05-25 00:40:38","2022-06-30 00:40:38"
7460,dove_dormire,"LE ROSSI BED",,"Bed & Breakfast","Bed & Breakfast","Viale Jacopo Mazzoni, 8",,Cesena,,Forlì-Cesena,Romagna,,0,0,,"320 6171715",j.valdinoci@gmail.com,"2022-06-15 00:40:38","2022-06-30 00:40:38"
7461,dove_dormire,"Park Gallanti",,"4 Stelle","Villaggi turistici","Via Alpi Orientali Nord, 118",,Comacchio,,Ferrara,Romagna,,44.7223,12.2412,http://www.parkgallanti.it,"0533 380130",gallanti@vacanze-natura.it,"2022-06-15 00:40:38","2022-06-30 00:40:38"
7462,dove_dormire,"CENTOLAGHI ROOMS",,"Bed & Breakfast","Bed & Breakfast","Borgo di Mezzo, 38",,"Monchio delle Corti",,Parma,Emilia,,44.3873,10.096,www.centolaghirooms.it,"334 6338813",centolaghirooms@gmail.com,"2022-03-24 00:40:38","2022-06-30 00:40:38"
7463,dove_dormire,"ALBERGO STAR",,"3 Stelle",Albergo,"VIA GENOVA, 28",,Cattolica,,Rimini,Romagna,,43.9679,12.7304,www.hotelstar.info,"0541 961176",info@starhotelcattolica.it,"2022-02-21 00:40:38","2022-06-30 00:40:38"
7464,dove_dormire,"B&B CASOLARE FRATINA",,"Bed & Breakfast","Bed & Breakfast","Vicolo Fratina, 3",,"Polesine Zibello",,Parma,Emilia,,0,0,,"349 8204399",guillaume.rodeghiero@gmail.com,"2022-03-17 00:40:38","2022-06-30 00:40:38"
7465,dove_dormire,"RTA NIEM",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIA CAIO PLINIO, 11",,"Bellaria-Igea Marina",,Rimini,Romagna,,0,0,,"329 371 1413",sema.kledian@gmail.com,"2021-03-03 00:40:38","2022-06-30 00:40:38"
7466,dove_dormire,"ALBERGO CEVOLI",,"3 Stelle",Albergo,"VIA ANDRONICO, 5",,"Bellaria-Igea Marina",,Rimini,Romagna,,0,0,www.igeamarinavacanze.it,"0541 344582",info@igeamarinavacanze.it,"2020-08-07 00:40:38","2022-06-30 00:40:38"
7467,dove_dormire,"B&B TENUTA ZAVAIA",,"Bed & Breakfast","Bed & Breakfast","VIA SAN VITO, 434 INT. 1",,"Santarcangelo di Romagna",,Rimini,Romagna,,0,0,www.tenutazavaia.it,0541625253,,"2022-01-10 00:40:38","2022-06-30 00:40:38"
7468,dove_dormire,"TRATTORIA GATTO GAMBARONE",,"Non definito",Affittacamere,"Via Gambarone, 17",,Noceto,,Parma,Emilia,,44.7943,10.1523,,"0521 621272",info@locandagattogambarone.com,"2022-03-17 00:40:38","2022-06-30 00:40:38"
7469,dove_dormire,"ALBERGO PARINI",,"3 Stelle",Albergo,"VIA REDIPUGLIA, 7",,"Bellaria-Igea Marina",,Rimini,Romagna,,44.1566,12.4549,www.bellariaparini.it,"0541 346396",info@bellariaparini.it,"2022-05-25 00:40:38","2022-06-30 00:40:38"
7470,dove_dormire,"CASE E APP. VACANZE SWEET HOME 1",,"2 Soli","Case/App. vacanze","VIA TIBULLO, 34",,"Bellaria-Igea Marina",,Rimini,Romagna,,44.1337,12.4819,,"0541 346144",info@sweethomerimini.com,"2022-05-25 00:40:38","2022-06-30 00:40:38"
7471,dove_dormire,"ALBERGO LIDO",,"3 Stelle",Albergo,"VIA MARCONI,10",,"Misano Adriatico",,Rimini,Romagna,,43.9793,12.7002,www.rivieravacanze.com,"0541 615608",info@rivieravacanze.com,"2022-05-23 00:40:38","2022-06-30 00:40:38"
7472,dove_dormire,"ALBERGO NORDIC",,"3 Stelle superior",Albergo,"VIA VESPUCCI, 40",,"Bellaria-Igea Marina",,Rimini,Romagna,,44.1452,12.4689,www.nordichotel.net,"0541 347266",info@nordichotel.net,"2022-04-28 00:40:38","2022-06-30 00:40:38"
7473,dove_dormire,"ALBERGO CLAUDIA",,"2 Stelle",Albergo,"VIA BOLZANO, 16",,"Bellaria-Igea Marina",,Rimini,Romagna,,44.1588,12.4532,www.hotelvillaclaudia.it,"0541 345066",info@hotelvillaclaudia.it,"2022-04-28 00:40:38","2022-06-30 00:40:38"
7474,dove_dormire,"ALBERGO SORRISO",,"3 Stelle",Albergo,"VIALE TRENTO, 7",,Rimini,,Rimini,Romagna,,44.0666,12.5802,www.hotelsorrisorimini.it,"0541 709555",info@hotelsorrisorimini.it,"2022-03-17 00:40:38","2022-06-30 00:40:38"
7475,dove_dormire,"ALBERGO TILMAR",,"3 Stelle superior",Albergo,"VIALE REGINA ELENA, 102",,Rimini,,Rimini,Romagna,,44.0513,12.5985,www.hoteltilmar.it,"0541 383604",info@hoteltilmar.it,"2022-05-12 00:40:38","2022-06-30 00:40:38"
